Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Australia,AUS,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,10360.73363,10381.59315,10385.31427,10743.68716,11276.82019,11611.12372,11682.36693,12125.87066,12505.13248,12898.01152,13419.01819,13476.34221,13708.10691,14130.48262,14642.16567,15168.39686,15130.55811,15758.12538,15884.15077,15946.50068,16034.61557,16293.38645,16918.2418,17110.68489,17095.40999,17013.35741,17601.87316,17663.43035,17902.01416,18417.09904,18928.11459,18869.19496,19077.07745,19244.58524,19451.03619,20067.45848,20479.7747,20853.77423,21658.93587,22640.17814,23324.40876,23743.87509,24182.41982,24848.8528,25800.13026,26619.07617,27080.78783,28376.54004,29180.86897,28748.57096,29225.69674,29971.03064,30315.96456,30314.5865,30580.52719,30856.87727,31246.09237,31410.64282
Austria,AUT,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,10568.84729,11228.66201,11842.35559,12409.56189,12759.13475,13208.45812,13833.12257,14716.92477,14477.63958,15190.72727,15573.50397,15731.95701,16023.00251,16921.05512,16562.08495,16854.08921,17212.75131,17617.77004,18016.46169,18579.03125,19218.81572,19597.76916,20057.66887,19914.019,20242.80755,20384.12904,20954.89449,21019.09139,21606.03201,22085.35404,22718.93194,22922.03063,22965.09164,23251.79435,23644.29522,24011.77519,24393.20159,24582.6225,24737.69194,24882.8561,25069.94909,25321.66131,25338.0328,25169.22863,25046.42051,24896.30784,24998.39663,25139.76915
Azerbaijan,AZE,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.110484,852.0655577,615.3378103,592.4760495,642.2427455,711.7701188,803.0478838,893.1469834,1078.48052,1036.72641,1156.919363,1214.518755,1332.180953,1598.15376,2155.61018,2516.807696,2626.805316,2737.212174,2299.876404,2812.779984,2836.716346,,,,,
"Bahamas, The",BHS,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19028.71183,18313.9521,17200.76493,16033.78353,15687.75384,15756.83528,16651.81887,17496.47833,17495.95106,19296.99618,20598.73297,20768.76825,20560.95789,20881.64101,20265.83825,19525.65286,20670.16856,20861.32875,20713.39307,19625.96674,17372.73721,17258.17001,16640.12652,17022.79404,16496.51633,17017.00471,16935.89246,16366.06388,17463.82369
Bahrain,BHR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6645.203829,6444.626752,7497.747955,7824.792797,8534.089737,8832.173523,8781.267428,9539.126813,9325.646464,9255.211747,,
Bangladesh,BGD,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,617.412207,653.7710058,624.2763255,636.2065696,682.8487378,665.1860294,654.900066,630.4876051,629.1214965,635.5891513,673.8236882,636.6328169,586.9737323,496.6450824,464.5570174,434.3167563,423.5646871,361.0838316,406.3255333,407.3610334,412.2598801,387.5545467,365.2955728,364.9769634,380.9383608,375.7479424,376.222183,376.2954815,380.7085401,374.4168579,393.1899649,382.7919934,388.9716918,393.4668823,399.1454403,405.2915202,396.3442542,392.1475286,390.5933768,398.0541486,409.755032,418.6520421,415.3551132,424.6659282,442.7281308,465.5354853,491.7047773,521.8986974,536.5938372,542.8756444,561.5457734,591.1503966,608.2979947,632.0032818,649.7561528,679.8946954,692.7831053,736.4639819
Barbados,BRB,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11192.40688,,,,,,,
Belarus,BLR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.990196,1033.683305,974.9224907,925.0956325,796.6676328,706.0911845,746.233623,830.8740732,945.4297509,1035.767657,1121.082269,1321.863752,1477.173844,1594.540014,1756.380101,2027.348092,2298.942694,2618.276902,3056.413734,3063.242052,3355.061584,3437.377445,3807.996504,4218.152484,4394.296621,4285.524132,4143.63766,4328.0124
Belgium,BEL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,10758.15819,11266.8281,11887.11168,12815.51736,13133.53244,13207.69703,13854.41049,14201.40976,14542.349,15274.84524,15134.00345,15197.65463,15572.48272,15550.32862,15607.9474,16025.90556,16455.76708,16727.06217,17227.21425,17732.51379,18240.95525,18722.1864,19002.1847,18843.23724,19235.14744,19497.4244,19888.73301,20195.19712,20700.35386,20999.10795,21556.44864,21700.26605,21689.11017,21710.15648,21953.63325,22101.74729,22279.34675,22526.24419,22727.84455,22656.80854,23058.32068,22818.99526,22786.31035,22844.33417,22930.05013,23001.51291,23264.50131,23487.12341
Belize,BLZ,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,3209.286945,2461.398751,2658.556842,2377.482858,2011.128238,1888.371963,1664.306771,2041.387236,2423.592151,2595.399312,2563.596199,2956.270613,3025.084218,3081.661632,2818.806512,2849.362407,2824.938169,2786.891729,2861.731162,2991.114789,3068.293171,3264.680521,3387.647556,3422.511356,3328.317316,3178.141221,3020.812881,3041.544623,2908.028635,2955.027422,3049.000025,3117.502576,3154.758552,3232.969844,3183.46466,3259.275423,3300.187561,3248.993565
Benin,BEN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,424.5353419,425.5846993,414.3897217,442.038623,473.4539262,498.6675278,539.2729053,541.5733479,548.9927179,538.8892724,535.6212606,529.0210302,537.6230035,545.7047959,536.0873213,512.936999,499.8348087,546.4450231,546.886995,560.3965695,575.1033613,610.6277641,524.6170076,501.4849896,527.0194894,569.493923,544.3203426,517.4930528,559.7003047,503.0327966,460.5831518,487.5289389,498.2977422,506.6097661,463.5366066,467.4808283,478.9671949,488.0035611,499.5970263,510.8592988,533.0220819,533.216998,546.6885407,541.4207489,538.7839418,545.7403182,549.9617565,555.0957563,567.5480809,562.1456611,556.4089262,553.7252456,552.1844672,553.8986434,567.9396131,556.1865874,561.0090283,566.4533992
Bermuda,BMU,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48546.57269,,,,,,,
Bhutan,BTN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.7700676,536.6272033,626.1829972,711.577984,753.5915914,899.126304,609.0222546,1001.996558,902.2410563,979.7787126,1015.205688,1055.997834,1013.800883,1577.019452,1454.476164,1576.854496,1515.840848,1649.39375
Bolivia,BOL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,679.8430324,715.4621615,702.9234067,728.124596,719.8702139,756.7169774,798.0279525,829.5157411,836.8180083,873.3165416,922.077316,935.3032423,924.9686226,980.5114227,990.1944177,1008.857551,1064.250907,1094.825151,1040.916891,1027.016485,1023.460931,1005.728196,944.9869657,882.7936857,864.4062713,880.5558977,905.9386734,915.7740991,905.979156,904.2821909,916.656848,928.6624772,942.9128181,955.2284605,964.029141,973.0472163,985.2006068,1018.441923,1051.188703,1059.572244,1063.594816,1057.208706,1059.255365,1059.970344,1071.679299,1088.226545,1113.264434,1140.26346,1182.935537,1206.418293,1234.232946,1277.828321,1315.705365,1372.08033,1424.277858,1475.624317,1502.891412,1550.672808
Bosnia and Herzegovina,BIH,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573.301796,3790.006265,4006.736866,3844.800998,3874.144242,3902.872575,3920.511443,3968.346101,4088.185068,4197.39496,4314.268509,4461.601016
Botswana,BWA,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,775.7786587,825.9933754,864.2023134,936.7124467,1013.502414,995.278792,941.3687916,864.9916106,780.0157558,809.3904586,918.7744443,952.2214014,925.7584492,979.7906327,1191.683077,1418.063606,1516.63428,1456.97572,1385.745812,1383.234299,1579.96587,1629.394049,1810.661113,1813.028269,1781.478281,1729.353836,1627.145706,1683.737931,1683.105664,1711.174299,1868.472,2157.743879,2442.155553,2816.647614,2922.14756,3118.896888,3304.74493,3200.722347,3458.965243,3423.906908,3493.056373,3505.806746,
Brazil,BRA,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,1934.239542,2051.976392,2119.366097,2043.710345,2052.963634,2016.107311,2044.248559,2164.492182,2355.258847,2198.700852,2537.078268,2795.918104,3043.169444,3242.615676,3546.022878,3279.519757,3762.161236,4095.873473,4075.787,4399.670854,4680.926645,4465.789974,4504.803127,4629.350523,4956.921029,4791.963444,4734.553111,4459.449459,4433.014791,4182.469392,4227.901222,4498.770478,4394.897596,4519.255517,4777.427562,5106.462099,5179.413277,5252.675866,5134.398531,5076.595588,5205.138449,5172.602333,5170.9918,5077.062113,5211.818572,5378.837913,5600.322492,5894.597978,6212.149005,6425.162305,6759.503137,7017.794341,7195.500415,7377.296733,7476.654055,7174.720422,6807.418342,6819.31203
British Virgin Islands,VGB,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3858.704002,3931.000541,3756.231546,4467.607217,5091.932448,4569.63084,4240.238442,4606.118808,5079.547858,4478.477223,4256.646357,3876.557195,3958.217277,3908.688593,4443.104722,4902.818404,4799.873309,4910.431138,4947.111938,4975.79295,5162.47842,5189.260472,5396.131468,5779.218465,6037.66746,5764.588144,5940.435624,5787.112327,5945.49371
Bulgaria,BGR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,2374.318534,2473.553058,2596.433639,2649.732198,2779.822396,2776.85427,2830.473184,2987.838895,3180.26363,3094.889197,3330.723351,2521.228594,2487.286014,2434.496616,2335.295662,2277.694348,2355.526064,1956.376407,2005.438215,2087.123235,2263.794768,2487.620895,2690.137726,2884.966712,3181.189196,3444.412342,3769.752899,4277.295847,4451.992999,4277.848991,4366.342087,4480.499148,4641.215814,4552.10942,4703.742535,4946.567268,5158.333724,5447.38853
Burkina Faso,BFA,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,238.7774038,238.1052153,266.599809,267.0380122,268.6663186,248.5395581,249.1507094,234.2173579,228.0317361,237.4631468,248.1910288,259.7424484,283.4610093,275.6140714,276.6721018,290.4714719,295.4476278,293.2026554,287.1131837,262.0349256,267.1953653,297.1611913,274.5848511,282.5122022,270.0956234,255.1855015,261.5252569,256.3858151,266.1409643,207.1267887,235.6673433,271.2839571,270.2972118,297.6247668,338.247782,319.7445673,319.6681796,323.3463868,341.230275,343.6395263,358.3558401,354.8784012,354.7042945,386.6735602,366.2870945,361.6231508,363.5728337,376.3070535,390.1364702,397.3839695,396.2725761,404.7443731,398.7839226
Burundi,BDI,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0466653,168.5727353,161.8966031,156.9708644,154.4458804,162.5515113,152.4716209,153.5072784,167.3516021,154.6243273,155.4574452,155.5557682,156.6540517,157.6041903,158.7427573,160.353771,163.1410343,165.6149949,161.5968012,158.4698079,
Cabo Verde,CPV,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.42056,2035.970744,2137.014459,2087.798348,2109.102301,2154.680001,2167.600346,2166.989417,2208.748744,2257.144619,2432.577596
Cambodia,KHM,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.9057049,302.2018569,316.3341539,335.9891998,320.7091183,344.7136686,356.9931009,366.4833403,367.2392023,391.6393262,415.4887813,458.5829718,506.5141886,533.5705881,545.8527987,606.3786972,596.3272087,638.7042582,694.115761,714.5677646,743.372033,764.1296996,796.531534,837.0553588,861.9864248
Cameroon,CMR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,699.2717932,694.1254033,700.5900791,704.6630059,708.0929362,688.0113948,690.3159309,583.1077641,631.289263,626.3686787,618.5306004,658.5225505,631.5450879,611.4494126,650.7318956,740.9137137,668.2682651,777.6057415,839.3936112,876.2908242,729.2693484,839.0261052,927.7648816,892.9632604,871.0453074,893.5218457,1074.768298,1089.504285,931.7493656,783.3169627,744.226988,705.4581965,618.0623877,697.7046251,709.2195213,705.9459939,715.8593743,760.4676731,768.8395306,796.5499869,822.0234166,832.0596782,834.1126261,867.1119409,881.3463074,901.2968149,905.6576787,919.9234772,925.4975678,916.2878867,918.7979181,920.9768772,937.6888451,969.3253416,993.7115459,1019.224965,1029.341674,1051.189558
Canada,CAN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,12459.9001,12983.29788,13654.17284,14328.58115,14777.22731,15054.07403,15618.09953,15864.61866,16174.7828,16380.72943,16446.33508,16438.04178,15818.12972,16054.70684,16514.99923,17173.25962,17591.86691,18046.19812,18559.2388,18859.7122,18836.89855,18372.04041,18425.86569,18561.0378,18913.31156,19177.28296,19533.48957,20274.72852,20651.62026,21288.81888,21958.2736,22268.68734,22950.31968,23348.3673,23817.95644,24510.91459,25330.7693,26186.39848,26670.97111,26375.3795,27014.66908,27362.09544,27558.80652,27947.20385,28369.84618,28743.43002,29051.30533,29666.53981
Cayman Islands,CYM,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.3485131,406.7295519,411.650484,419.3373865,434.7256752,283.3754789,344.0143722,351.8073508,351.8659714,346.9979081
Chad,TCD,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.3138825,529.4554014,569.7703505,587.1200286,587.3771062,617.7797321,650.1714622,672.5718587,628.6485694,581.9517407,565.6048046
Channel Islands,CHI,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,2383.472578,2464.869873,2509.264396,2557.851687,2486.994015,2430.87907,2647.131984,2678.612062,2722.984078,2808.425254,2737.829279,3040.46355,3216.539035,2953.42282,2373.608003,2068.557114,2041.263578,2331.855889,2469.698189,2590.612543,2728.298112,3046.821426,2557.885388,2374.123146,2351.536526,2291.115271,2368.890562,2497.754133,2628.47685,2846.975038,2861.846479,3065.894217,3434.127712,3632.97861,3871.811989,4190.859852,4522.475127,4801.391997,4969.490784,4858.335906,4997.728272,5039.997399,5089.030561,5259.892212,5633.206319,6002.165311,6381.591613,6761.850268,6970.729388,6841.839697,7500.668253,8040.027194,8449.468409,8758.582704,8915.546368,9028.346923,9154.092921,9302.235876
China,CHN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.708154,,,,,,,
Colombia,COL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,1538.604003,1595.407487,1668.392343,1697.57952,1809.44898,1718.850278,1842.262235,1790.718394,1858.013815,1949.168974,2048.66436,2130.018312,2238.283406,2306.183604,2340.108724,2355.804665,2463.572549,2505.903769,2654.636634,2706.447437,2762.576664,2779.074566,2757.217978,2708.003545,2724.322771,2716.301843,2746.025049,2798.258117,2839.041613,2874.295568,2894.417336,2901.973668,2929.690656,3223.890903,3168.43414,3273.35876,3255.415476,3280.441392,3203.563967,2983.033214,3101.881261,3105.015775,3122.137029,3170.3314,3248.842536,3336.523078,3506.422061,3715.557722,3800.252972,3778.502131,3923.802351,4114.568422,4251.444799,4352.745176,4495.916018,4597.759379,4626.813768,4667.826249
Comoros,COM,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.1167666,761.5258442,753.2744637,793.9482212,812.9591449,856.2027413,857.3364488,788.1583,791.4798883,794.4952845,777.602645,789.390104,805.1988931,821.4245579,805.753015,,,
"Congo, Dem. Rep.",COD,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.2358799,275.9886057,271.5772143,253.6527344,233.0566006,241.4742913,222.7109004,219.8341181,212.1626799,185.5629643,222.4283702,225.4517796,233.6783073,226.5213758,235.3368647,229.0020425,226.4862804,234.1784621,212.5356628,238.7688653,260.1941263,271.2681229,279.9182898,277.4344108,274.8068864
"Congo, Rep.",COG,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,693.5964795,669.2224296,596.932128,529.3074582,524.6998827,512.1029814,457.1721501,425.016155,468.7987346,511.2760976,522.3102326,500.7134722,481.5855344,458.2044866,428.9777554,422.9388575,484.8391824,410.2271449,448.8214415,385.2421917,449.5705972,521.5200496,745.4375498,600.3951631,625.2022339,630.8075028,571.6815108,563.5359703,550.3169273,537.7567446,488.4296972,548.3845877,413.4618461,458.0120081,531.4915526,614.0644187,682.4261753,655.5521633,358.0019861,669.8857605,634.8657666,756.7353229,544.4301423,590.9317719,616.7059825,694.0874983,701.1832879,746.451558,878.9954462,906.7123185,1057.022575,942.0039444,676.5408817,863.4962527,765.3680432,801.5036524,869.0748601,822.0945184
Costa Rica,CRI,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,2189.44871,2013.838771,2051.499788,2134.143348,2198.77823,2394.173387,2469.801535,2487.706447,2574.083609,2677.387644,2792.233388,2893.24603,2825.977909,3035.926717,3097.587843,2945.877478,3014.531499,3472.832629,3478.676031,3347.705762,3592.429722,2994.644931,2718.159456,3018.443954,3156.440829,3196.131039,3304.447425,3333.918134,3354.2829,3418.784331,3450.353697,3461.861462,3698.421381,3945.340274,4043.884759,4030.012286,4005.571245,4100.480123,4189.525994,4159.652741,4116.310968,4139.691861,4235.381758,4336.251907,4381.901814,4526.520333,4689.854204,4977.755465,5196.671925,5177.155683,5362.305472,5628.09227,5904.853732,6009.934168,6192.034692,6410.45516,6567.170729,6673.110941
Cote dIvoire,CIV,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.6192118,800.3595906,818.2019345,765.0568226,818.1282769,831.4108808,893.4033111,990.7030857,1059.867715,1090.603726
Croatia,HRV,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.185556,5633.527384,6097.007402,6195.070604,5953.79766,6293.587452,6488.527896,6933.955341,7222.927084,7514.075081,7798.726065,8055.622413,8568.093328,8694.168016,8075.509219,7960.972178,8242.770639,8021.420641,7895.733066,7806.952779,7964.443629,8296.440282,8697.40676
Cuba,CUB,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,1367.464174,1458.761511,1502.828861,1529.092961,1521.532277,1643.382173,1712.331276,1844.864212,1952.60195,1963.05475,1849.762521,2199.061207,2399.196137,2524.951958,2721.255409,2666.565285,2669.86551,2694.83698,2727.316566,2742.123567,2538.459783,2261.129785,1845.500146,1627.312628,1710.542562,1726.877959,1785.578129,1818.034966,1843.771275,1930.087867,1963.219554,2031.731239,2069.222084,2192.265063,2221.665335,2226.646917,2640.459318,2678.74492,2630.03929,2651.547827,2856.159387,2890.652877,2977.515381,3122.925967,3258.216481,3491.15565,,
Curacao,CUW,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,3856.989648,4531.377081,5357.721917,5929.303486,6232.108969,6514.370971,6516.542321,7179.863025,7638.469563,7879.858209,8244.92429,8292.241823,8649.255534,9457.182048,9966.940518,10630.28581,11385.86296,11439.15245,10648.24938,11142.9596,14123.2592,14336.12509,14480.25155,15120.42099,15418.56156,16369.59564,16824.27934,17082.82907,17354.13156,18355.96656,18720.01135,19225.83898,20745.54147,21827.53805,19899.57912,20029.96558,19396.40749,18849.58194,17781.19502,18100.75878,18679.86129,19215.9308,19877.53756
Czech Republic,CZE,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6827.609798,5377.505194,5845.349993,5911.90996,6156.923058,6446.834373,6940.643762,7148.842835,7111.810436,7337.462509,7475.909693,7718.248179,7961.90878,8345.003217,8633.030872,8904.62234,9215.937289,9545.84827,9740.40726,9624.562975,9697.449859,9701.895406,9570.847731,9616.865812,9779.434733,10120.79407,10465.23895,10857.47139
